bakje,jaar,maand,dag,berging,afstroming,netto drainage,kwel,netto neerslag
verhard,1996,12,21,1947.940800,0.000000,-365.238900,365.238900,-365.238900
verhard,1996,12,22,1582.701900,0.000000,-365.238900,365.238900,-365.238900
verhard,1996,12,23,1217.463000,0.000000,-365.238900,365.238900,-365.238900
verhard,1996,12,24,852.224100,0.000000,-365.238900,365.238900,-365.238900
verhard,1996,12,25,730.477800,0.000000,-365.238900,365.238900,-121.746300
verhard,1996,12,26,121.746300,0.000000,-365.238900,365.238900,-608.731500
verhard,1996,12,27,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1996,12,28,0.000000,0.000000,-365.238900,365.238900,-365.238900
verhard,1996,12,29,1460.955600,0.000000,-365.238900,365.238900,1460.955600
verhard,1996,12,30,1339.209300,0.000000,-365.238900,365.238900,-121.746300
verhard,1996,12,31,1095.716700,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,1,1,852.224100,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,1,2,608.731500,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,1,3,365.238900,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,1,4,243.492600,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,5,0.000000,0.000000,-365.238900,365.238900,-365.238900
verhard,1997,1,6,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,7,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,8,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,9,0.000000,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,1,10,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,11,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,12,0.000000,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,13,0.000000,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,1,14,0.000000,0.000000,-365.238900,365.238900,-608.731500
verhard,1997,1,15,0.000000,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,1,16,0.000000,0.000000,-365.238900,365.238900,-608.731500
verhard,1997,1,17,0.000000,0.000000,-365.238900,365.238900,-608.731500
verhard,1997,1,18,0.000000,0.000000,-365.238900,365.238900,0.000000
verhard,1997,1,19,2434.926000,-2069.687100,-365.238900,365.238900,4504.613100
verhard,1997,1,20,2313.179700,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,21,1826.194500,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,1,22,1704.448200,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,23,2434.926000,-1704.448200,-365.238900,365.238900,2434.926000
verhard,1997,1,24,1947.940800,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,1,25,1582.701900,0.000000,-365.238900,365.238900,-365.238900
verhard,1997,1,26,1460.955600,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,27,1826.194500,0.000000,-365.238900,365.238900,365.238900
verhard,1997,1,28,1704.448200,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,29,1460.955600,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,1,30,1339.209300,0.000000,-365.238900,365.238900,-121.746300
verhard,1997,1,31,1339.209300,0.000000,-365.238900,365.238900,0.000000
verhard,1997,2,1,1095.716700,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,2,2,1339.209300,0.000000,-365.238900,365.238900,243.492600
verhard,1997,2,3,730.477800,0.000000,-365.238900,365.238900,-608.731500
verhard,1997,2,4,2434.926000,-11687.644800,-365.238900,365.238900,13392.093000
verhard,1997,2,5,1582.701900,0.000000,-365.238900,365.238900,-852.224100
verhard,1997,2,6,973.970400,0.000000,-365.238900,365.238900,-608.731500
verhard,1997,2,7,2434.926000,-4017.627900,-365.238900,365.238900,5478.583500
verhard,1997,2,8,1582.701900,0.000000,-365.238900,365.238900,-852.224100
verhard,1997,2,9,1339.209300,0.000000,-365.238900,365.238900,-243.492600
verhard,1997,2,10,2434.926000,-3774.135300,-365.238900,365.238900,4869.852000
verhard,1997,2,11,2434.926000,-7670.016900,-365.238900,365.238900,7670.016900
verhard,1997,2,12,2434.926000,-24836.245200,-365.238900,365.238900,24836.245200
verhard,1997,2,13,2434.926000,-4869.852000,-365.238900,365.238900,4869.852000
verhard,1997,2,14,1217.463000,0.000000,-365.238900,365.238900,-1217.463000
verhard,1997,2,15,121.746300,0.000000,-365.238900,365.238900,-1095.716700
verhard,1997,2,16,730.477800,0.000000,-365.238900,365.238900,608.731500
verhard,1997,2,17,2434.926000,-12905.107800,-365.238900,365.238900,14609.556000
verhard,1997,2,18,2434.926000,-2191.433400,-365.238900,365.238900,2191.433400
verhard,1997,2,19,2434.926000,-4261.120500,-365.238900,365.238900,4261.120500
verhard,1997,2,20,1704.448200,0.000000,-365.238900,365.238900,-730.477800
verhard,1997,2,21,1095.716700,0.000000,-365.238900,365.238900,-608.731500
verhard,1997,2,22,608.731500,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,2,23,2434.926000,-730.477800,-365.238900,365.238900,2556.672300
verhard,1997,2,24,2434.926000,-9617.957700,-365.238900,365.238900,9617.957700
verhard,1997,2,25,1339.209300,0.000000,-365.238900,365.238900,-1095.716700
verhard,1997,2,26,2434.926000,-2191.433400,-365.238900,365.238900,3287.150100
verhard,1997,2,27,1339.209300,0.000000,-365.238900,365.238900,-1095.716700
verhard,1997,2,28,1947.940800,0.000000,-365.238900,365.238900,608.731500
verhard,1997,3,1,243.492600,0.000000,-365.238900,365.238900,-1704.448200
verhard,1997,3,2,1826.194500,0.000000,-365.238900,365.238900,1582.701900
verhard,1997,3,3,243.492600,0.000000,-365.238900,365.238900,-1582.701900
verhard,1997,3,4,0.000000,0.000000,-365.238900,365.238900,-1095.716700
verhard,1997,3,5,1339.209300,0.000000,-365.238900,365.238900,1339.209300
verhard,1997,3,6,0.000000,0.000000,-365.238900,365.238900,-1947.940800
verhard,1997,3,7,0.000000,0.000000,-365.238900,365.238900,-1339.209300
verhard,1997,3,8,0.000000,0.000000,-365.238900,365.238900,-973.970400
verhard,1997,3,9,0.000000,0.000000,-365.238900,365.238900,-1704.448200
verhard,1997,3,10,0.000000,0.000000,-365.238900,365.238900,-2069.687100
verhard,1997,3,11,0.000000,0.000000,-365.238900,365.238900,-973.970400
verhard,1997,3,12,0.000000,0.000000,-365.238900,365.238900,-1582.701900
verhard,1997,3,13,0.000000,0.000000,-365.238900,365.238900,-2069.687100
verhard,1997,3,14,0.000000,0.000000,-365.238900,365.238900,0.000000
verhard,1997,3,15,608.731500,0.000000,-365.238900,365.238900,608.731500
verhard,1997,3,16,121.746300,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,3,17,0.000000,0.000000,-365.238900,365.238900,-2191.433400
verhard,1997,3,18,2434.926000,-15583.526400,-365.238900,365.238900,18018.452400
verhard,1997,3,19,1947.940800,0.000000,-365.238900,365.238900,-486.985200
verhard,1997,3,20,2434.926000,0.000000,-365.238900,365.238900,486.985200
verhard,1997,3,21,1095.716700,0.000000,-365.238900,365.238900,-1339.209300
verhard,1997,3,22,0.000000,0.000000,-365.238900,365.238900,-1460.955600
verhard,1997,3,23,2434.926000,-486.985200,-365.238900,365.238900,2921.911200
verhard,1997,3,24,2434.926000,-2191.433400,-365.238900,365.238900,2191.433400
verhard,1997,3,25,852.224100,0.000000,-365.238900,365.238900,-1582.701900
verhard,1997,3,26,2434.926000,-4261.120500,-365.238900,365.238900,5843.822400
verhard,1997,3,27,852.224100,0.000000,-365.238900,365.238900,-1582.701900
verhard,1997,3,28,0.000000,0.000000,-365.238900,365.238900,-2069.687100
verhard,1997,3,29,0.000000,0.000000,-365.238900,365.238900,-2069.687100
verhard,1997,3,30,0.000000,0.000000,-365.238900,365.238900,-3165.403800
verhard,1997,3,31,0.000000,0.000000,-365.238900,365.238900,-3165.403800
verhard,1997,4,1,0.000000,0.000000,-365.238900,365.238900,-3287.150100
verhard,1997,4,2,0.000000,0.000000,-365.238900,365.238900,-973.970400
verhard,1997,4,3,0.000000,0.000000,-365.238900,365.238900,-2069.687100
verhard,1997,4,4,2434.926000,-5722.076100,-365.238900,365.238900,8157.002100
verhard,1997,4,5,2434.926000,-2191.433400,-365.238900,365.238900,2191.433400
verhard,1997,4,6,0.000000,0.000000,-365.238900,365.238900,-2800.164900
verhard,1997,4,7,0.000000,0.000000,-365.238900,365.238900,-3165.403800
verhard,1997,4,8,0.000000,0.000000,-365.238900,365.238900,-3287.150100
verhard,1997,4,9,0.000000,0.000000,-365.238900,365.238900,-2800.164900
verhard,1997,4,10,0.000000,0.000000,-365.238900,365.238900,-2921.911200
verhard,1997,4,11,0.000000,0.000000,-365.238900,365.238900,-1947.940800
verhard,1997,4,12,0.000000,0.000000,-365.238900,365.238900,-2313.179700
verhard,1997,4,13,0.000000,0.000000,-365.238900,365.238900,-2313.179700
verhard,1997,4,14,0.000000,0.000000,-365.238900,365.238900,-1339.209300
verhard,1997,4,15,0.000000,0.000000,-365.238900,365.238900,-2191.433400
verhard,1997,4,16,0.000000,0.000000,-365.238900,365.238900,-730.477800
verhard,1997,4,17,0.000000,0.000000,-365.238900,365.238900,-3774.135300
verhard,1997,4,18,0.000000,0.000000,-365.238900,365.238900,-1460.955600
verhard,1997,4,19,0.000000,0.000000,-365.238900,365.238900,-1460.955600
verhard,1997,4,20,0.000000,0.000000,-365.238900,365.238900,-2921.911200
verhard,1997,4,21,0.000000,0.000000,-365.238900,365.238900,-3652.389000
verhard,1997,4,22,0.000000,0.000000,-365.238900,365.238900,-2313.179700
verhard,1997,4,23,0.000000,0.000000,-365.238900,365.238900,-3652.389000
verhard,1997,4,24,0.000000,0.000000,-365.238900,365.238900,-3287.150100
verhard,1997,4,25,608.731500,0.000000,-365.238900,365.238900,608.731500
verhard,1997,4,26,0.000000,0.000000,-365.238900,365.238900,-1704.448200
verhard,1997,4,27,0.000000,0.000000,-365.238900,365.238900,-852.224100
verhard,1997,4,28,2434.926000,-15340.033800,-365.238900,365.238900,17774.959800
verhard,1997,4,29,2069.687100,0.000000,-365.238900,365.238900,-365.238900
verhard,1997,4,30,0.000000,0.000000,-365.238900,365.238900,-2191.433400
verhard,1997,5,1,0.000000,0.000000,-365.238900,365.238900,-4261.120500
verhard,1997,5,2,0.000000,0.000000,-365.238900,365.238900,-4869.852000
verhard,1997,5,3,0.000000,0.000000,-365.238900,365.238900,-4261.120500
verhard,1997,5,4,2434.926000,-2434.926000,-365.238900,365.238900,4869.852000
verhard,1997,5,5,2434.926000,-9739.704000,-365.238900,365.238900,9739.704000
verhard,1997,5,6,2434.926000,-2069.687100,-365.238900,365.238900,2069.687100
verhard,1997,5,7,0.000000,0.000000,-365.238900,365.238900,-2678.418600
verhard,1997,5,8,2434.926000,-486.985200,-365.238900,365.238900,2921.911200
verhard,1997,5,9,1460.955600,0.000000,-365.238900,365.238900,-973.970400
verhard,1997,5,10,365.238900,0.000000,-365.238900,365.238900,-1095.716700
verhard,1997,5,11,1826.194500,0.000000,-365.238900,365.238900,1460.955600
verhard,1997,5,12,0.000000,0.000000,-365.238900,365.238900,-3530.642700
verhard,1997,5,13,2434.926000,-608.731500,-365.238900,365.238900,3043.657500
verhard,1997,5,14,2434.926000,-3895.881600,-365.238900,365.238900,3895.881600
verhard,1997,5,15,0.000000,0.000000,-365.238900,365.238900,-3530.642700
verhard,1997,5,16,0.000000,0.000000,-365.238900,365.238900,-2434.926000
verhard,1997,5,17,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,5,18,2434.926000,-8278.748400,-365.238900,365.238900,10713.674400
verhard,1997,5,19,0.000000,0.000000,-365.238900,365.238900,-4504.613100
verhard,1997,5,20,2434.926000,-13513.839300,-365.238900,365.238900,15948.765300
verhard,1997,5,21,2434.926000,-486.985200,-365.238900,365.238900,486.985200
verhard,1997,5,22,608.731500,0.000000,-365.238900,365.238900,-1826.194500
verhard,1997,5,23,0.000000,0.000000,-365.238900,365.238900,-4748.105700
verhard,1997,5,24,0.000000,0.000000,-365.238900,365.238900,-3774.135300
verhard,1997,5,25,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,5,26,0.000000,0.000000,-365.238900,365.238900,-3895.881600
verhard,1997,5,27,0.000000,0.000000,-365.238900,365.238900,-1582.701900
verhard,1997,5,28,0.000000,0.000000,-365.238900,365.238900,-2191.433400
verhard,1997,5,29,0.000000,0.000000,-365.238900,365.238900,-4748.105700
verhard,1997,5,30,0.000000,0.000000,-365.238900,365.238900,-5600.329800
verhard,1997,5,31,0.000000,0.000000,-365.238900,365.238900,-5600.329800
verhard,1997,6,1,0.000000,0.000000,-365.238900,365.238900,-5965.568700
verhard,1997,6,2,0.000000,0.000000,-365.238900,365.238900,-5965.568700
verhard,1997,6,3,0.000000,0.000000,-365.238900,365.238900,-6087.315000
verhard,1997,6,4,0.000000,0.000000,-365.238900,365.238900,-4869.852000
verhard,1997,6,5,0.000000,0.000000,-365.238900,365.238900,-5478.583500
verhard,1997,6,6,0.000000,0.000000,-365.238900,365.238900,-4869.852000
verhard,1997,6,7,2434.926000,-608.731500,-365.238900,365.238900,3043.657500
verhard,1997,6,8,0.000000,0.000000,-365.238900,365.238900,-3287.150100
verhard,1997,6,9,0.000000,0.000000,-365.238900,365.238900,-5843.822400
verhard,1997,6,10,0.000000,0.000000,-365.238900,365.238900,-5843.822400
verhard,1997,6,11,1582.701900,0.000000,-365.238900,365.238900,1582.701900
verhard,1997,6,12,0.000000,0.000000,-365.238900,365.238900,-2434.926000
verhard,1997,6,13,0.000000,0.000000,-365.238900,365.238900,-3165.403800
verhard,1997,6,14,0.000000,0.000000,-365.238900,365.238900,-2800.164900
verhard,1997,6,15,0.000000,0.000000,-365.238900,365.238900,-4626.359400
verhard,1997,6,16,0.000000,0.000000,-365.238900,365.238900,-4504.613100
verhard,1997,6,17,0.000000,0.000000,-365.238900,365.238900,-4626.359400
verhard,1997,6,18,0.000000,0.000000,-365.238900,365.238900,-5600.329800
verhard,1997,6,19,2434.926000,-3895.881600,-365.238900,365.238900,6330.807600
verhard,1997,6,20,2434.926000,-4626.359400,-365.238900,365.238900,4626.359400
verhard,1997,6,21,2434.926000,-852.224100,-365.238900,365.238900,852.224100
verhard,1997,6,22,2434.926000,-1460.955600,-365.238900,365.238900,1460.955600
verhard,1997,6,23,2434.926000,-486.985200,-365.238900,365.238900,486.985200
verhard,1997,6,24,0.000000,0.000000,-365.238900,365.238900,-3043.657500
verhard,1997,6,25,2434.926000,-1947.940800,-365.238900,365.238900,4382.866800
verhard,1997,6,26,2434.926000,-4261.120500,-365.238900,365.238900,4261.120500
verhard,1997,6,27,2434.926000,-8157.002100,-365.238900,365.238900,8157.002100
verhard,1997,6,28,0.000000,0.000000,-365.238900,365.238900,-4017.627900
verhard,1997,6,29,2434.926000,-14366.063400,-365.238900,365.238900,16800.989400
verhard,1997,6,30,1704.448200,0.000000,-365.238900,365.238900,-730.477800
verhard,1997,7,1,0.000000,0.000000,-365.238900,365.238900,-2434.926000
verhard,1997,7,2,0.000000,0.000000,-365.238900,365.238900,-1826.194500
verhard,1997,7,3,0.000000,0.000000,-365.238900,365.238900,-3043.657500
verhard,1997,7,4,0.000000,0.000000,-365.238900,365.238900,-3165.403800
verhard,1997,7,5,2434.926000,-9496.211400,-365.238900,365.238900,11931.137400
verhard,1997,7,6,1217.463000,0.000000,-365.238900,365.238900,-1217.463000
verhard,1997,7,7,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,7,8,0.000000,0.000000,-365.238900,365.238900,-5235.090900
verhard,1997,7,9,0.000000,0.000000,-365.238900,365.238900,-4017.627900
verhard,1997,7,10,0.000000,0.000000,-365.238900,365.238900,-5722.076100
verhard,1997,7,11,0.000000,0.000000,-365.238900,365.238900,-6209.061300
verhard,1997,7,12,0.000000,0.000000,-365.238900,365.238900,-5600.329800
verhard,1997,7,13,0.000000,0.000000,-365.238900,365.238900,-4382.866800
verhard,1997,7,14,0.000000,0.000000,-365.238900,365.238900,-5113.344600
verhard,1997,7,15,2434.926000,-1947.940800,-365.238900,365.238900,4382.866800
verhard,1997,7,16,0.000000,0.000000,-365.238900,365.238900,-3043.657500
verhard,1997,7,17,2434.926000,-852.224100,-365.238900,365.238900,3287.150100
verhard,1997,7,18,2434.926000,-13513.839300,-365.238900,365.238900,13513.839300
verhard,1997,7,19,0.000000,0.000000,-365.238900,365.238900,-4869.852000
verhard,1997,7,20,0.000000,0.000000,-365.238900,365.238900,-5478.583500
verhard,1997,7,21,2434.926000,-21549.095100,-365.238900,365.238900,23984.021100
verhard,1997,7,22,0.000000,0.000000,-365.238900,365.238900,-2434.926000
verhard,1997,7,23,0.000000,0.000000,-365.238900,365.238900,-4139.374200
verhard,1997,7,24,1826.194500,0.000000,-365.238900,365.238900,1826.194500
verhard,1997,7,25,243.492600,0.000000,-365.238900,365.238900,-1582.701900
verhard,1997,7,26,0.000000,0.000000,-365.238900,365.238900,-2678.418600
verhard,1997,7,27,0.000000,0.000000,-365.238900,365.238900,-3165.403800
verhard,1997,7,28,0.000000,0.000000,-365.238900,365.238900,-4382.866800
verhard,1997,7,29,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,7,30,0.000000,0.000000,-365.238900,365.238900,-2800.164900
verhard,1997,7,31,2191.433400,0.000000,-365.238900,365.238900,2191.433400
verhard,1997,8,1,2434.926000,-1826.194500,-365.238900,365.238900,2069.687100
verhard,1997,8,2,0.000000,0.000000,-365.238900,365.238900,-4504.613100
verhard,1997,8,3,0.000000,0.000000,-365.238900,365.238900,-4382.866800
verhard,1997,8,4,0.000000,0.000000,-365.238900,365.238900,-5356.837200
verhard,1997,8,5,0.000000,0.000000,-365.238900,365.238900,-5235.090900
verhard,1997,8,6,0.000000,0.000000,-365.238900,365.238900,-5843.822400
verhard,1997,8,7,0.000000,0.000000,-365.238900,365.238900,-5722.076100
verhard,1997,8,8,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,8,9,0.000000,0.000000,-365.238900,365.238900,-5113.344600
verhard,1997,8,10,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,8,11,0.000000,0.000000,-365.238900,365.238900,-5843.822400
verhard,1997,8,12,0.000000,0.000000,-365.238900,365.238900,-5356.837200
verhard,1997,8,13,0.000000,0.000000,-365.238900,365.238900,-5113.344600
verhard,1997,8,14,0.000000,0.000000,-365.238900,365.238900,-1704.448200
verhard,1997,8,15,0.000000,0.000000,-365.238900,365.238900,-4991.598300
verhard,1997,8,16,0.000000,0.000000,-365.238900,365.238900,-3652.389000
verhard,1997,8,17,0.000000,0.000000,-365.238900,365.238900,-3652.389000
verhard,1997,8,18,0.000000,0.000000,-365.238900,365.238900,-3530.642700
verhard,1997,8,19,0.000000,0.000000,-365.238900,365.238900,-4748.105700
verhard,1997,8,20,0.000000,0.000000,-365.238900,365.238900,-4626.359400
verhard,1997,8,21,0.000000,0.000000,-365.238900,365.238900,-3287.150100
verhard,1997,8,22,2434.926000,-1826.194500,-365.238900,365.238900,4261.120500
verhard,1997,8,23,121.746300,0.000000,-365.238900,365.238900,-2313.179700
verhard,1997,8,24,0.000000,0.000000,-365.238900,365.238900,-4382.866800
verhard,1997,8,25,2434.926000,-13757.331900,-365.238900,365.238900,16192.257900
verhard,1997,8,26,0.000000,0.000000,-365.238900,365.238900,-2434.926000
verhard,1997,8,27,2434.926000,-1704.448200,-365.238900,365.238900,4139.374200
verhard,1997,8,28,2434.926000,-4626.359400,-365.238900,365.238900,4626.359400
verhard,1997,8,29,1217.463000,0.000000,-365.238900,365.238900,-1217.463000
verhard,1997,8,30,2434.926000,-852.224100,-365.238900,365.238900,2069.687100
verhard,1997,8,31,0.000000,0.000000,-365.238900,365.238900,-3774.135300
verhard,1997,9,1,2434.926000,-9617.957700,-365.238900,365.238900,12052.883700
verhard,1997,9,2,0.000000,0.000000,-365.238900,365.238900,-3652.389000
verhard,1997,9,3,0.000000,0.000000,-365.238900,365.238900,-1217.463000
